region,year,mineral_fertilizers_centner,mineral_fertilizers_tons,mineral_fertilizers_cumulative_centner,fertilizer_municipality_count,fertilizer_records_count,valid_fertilizer_values_count
Республика Татарстан,2019,119657.0,11965.7,1097347.0,41,41,27
Республика Татарстан,2020,209392.46000000002,20939.246000000003,1258712.34,40,40,32
Республика Татарстан,2021,349067.44,34906.744,1569192.49,40,40,32
Республика Татарстан,2022,142990.56,14299.056,1431880.08,38,38,15
Республика Татарстан,2023,141374.83,14137.482999999998,1522056.06,39,39,21
Республика Татарстан,2024,103136.72,10313.672,1477659.56,38,38,16
Республика Тыва,2008,482.0,48.2,482.0,2,2,2
Республика Тыва,2009,168.0,16.8,391.0,3,3,1
Республика Тыва,2010,315.0,31.499999999999996,449.4,4,4,3
Республика Тыва,2012,149.6,14.959999999999999,243.2,3,3,2
Республика Тыва,2013,68.8,6.880000000000001,211.72,6,6,4
Республика Тыва,2015,,,4.8,1,1,0
Республика Тыва,2017,,,14.0,1,1,0
Республика Хакасия,2008,10522.0,1052.1999999999998,10522.0,6,6,6
Республика Хакасия,2009,1543.0,154.3,9811.0,7,7,5
Республика Хакасия,2010,4942.0,494.2,13558.0,8,8,6
Республика Хакасия,2011,25187.0,2518.7,37376.0,8,8,4
Республика Хакасия,2012,922.0,92.2,22902.0,8,8,3
Республика Хакасия,2013,3235.0,323.5,22657.0,6,6,3
Республика Хакасия,2014,,,17068.0,4,4,0
Республика Хакасия,2015,814.0,81.4,8811.0,4,4,1
Республика Хакасия,2016,0.0,0.0,7747.0,1,1,1
Республика Хакасия,2017,6058.0,605.8,13805.0,2,2,2
Республика Хакасия,2018,,,1211.0,1,1,0
Республика Хакасия,2019,600.0,60.0,1811.0,1,1,1
Республика Хакасия,2020,180.1500000000001,18.015000000000008,1991.15,1,1,1
Республика Хакасия,2021,9246.65,924.665,20150.51,3,3,2
Республика Хакасия,2022,17589.66,1758.966,38797.46,3,3,3
Республика Хакасия,2023,933.3999999999996,93.33999999999996,19902.1,2,2,1
Республика Хакасия,2024,416.7600000000002,41.67600000000002,31325.45,3,3,1
Ростовская область,2008,1298556.0,129855.6,1298556.0,51,51,41
Ростовская область,2009,145870.0,14587.0,1333290.0,46,46,28
Ростовская область,2010,110725.0,11072.5,1347047.0,43,43,22
Ростовская область,2011,205801.0,20580.1,1499496.0,43,43,30
Ростовская область,2012,132746.0,13274.6,1510476.0,43,43,24
Ростовская область,2013,72250.0,7225.0,1325347.0,42,42,20
Ростовская область,2014,147204.0,14720.4,1408759.0,40,40,26
Ростовская область,2015,140803.0,14080.3,1494016.0,42,42,28
Ростовская область,2016,461010.0,46101.0,1899223.0,43,43,35
Ростовская область,2017,342883.0,34288.3,2004927.0,42,42,34
Ростовская область,2018,187550.0,18755.0,2098235.0,41,41,22
Ростовская область,2019,165116.0,16511.6,2104282.0,43,43,24
Ростовская область,2020,323015.84,32301.584000000003,2363102.88,43,43,29
Ростовская область,2021,398338.4,39833.840000000004,2581472.7,43,43,29
Ростовская область,2022,440157.70999999996,44015.771,2829040.41,41,41,21
Ростовская область,2023,418796.23,41879.62299999999,3050127.62,42,42,22
Ростовская область,2024,318749.69999999995,31874.969999999998,2887955.2,41,41,24
Рязанская область,2008,334329.6,33432.96,334329.6,24,24,24
Рязанская область,2009,47010.0,4701.0,354159.0,25,25,13
Рязанская область,2010,22553.35,2255.335,326595.35,24,24,12
Рязанская область,2011,73267.77,7326.777,393040.42,24,24,19
Рязанская область,2012,28033.510000000002,2803.3510000000006,332114.31,25,25,11
Рязанская область,2013,35989.33,3598.9330000000004,341191.08,24,24,14
Рязанская область,2014,36114.35,3611.435,342374.0,24,24,12
Рязанская область,2015,41897.0,4189.7,345704.0,24,24,16
Рязанская область,2016,78777.0,7877.700000000001,417439.0,25,25,17
Рязанская область,2017,65554.0,6555.4,459991.0,20,20,15
Рязанская область,2018,65955.0,6595.5,491767.0,19,19,12
Рязанская область,2019,125609.0,12560.9,620901.0,21,21,17
Рязанская область,2020,133788.0,13378.8,733286.0,21,21,17
Рязанская область,2021,221738.41999999998,22173.842,950205.8099999999,21,21,20
Рязанская область,2022,150736.99000000002,15073.699000000002,1083959.18,21,21,18
Рязанская область,2023,73334.43999999997,7333.443999999998,1097964.81,22,22,12
Самарская область,2008,141981.0,14198.1,141981.0,26,26,26
Самарская область,2009,242576.5,24257.649999999998,369038.9,27,27,23
Самарская область,2010,14364.2,1436.42,220886.6,26,26,4
Самарская область,2011,24329.31,2432.931,174635.13,26,26,9
Самарская область,2012,50633.57,5063.357,183207.6,27,27,18
Самарская область,2013,53589.880000000005,5358.988,206078.97,27,27,14
Самарская область,2014,55920.72,5592.072,217495.83000000002,21,21,12
Самарская область,2015,34587.8,3458.78,204718.0,27,27,6
Самарская область,2016,43911.0,4391.1,180219.0,24,24,15
Самарская область,2017,77644.0,7764.4,242696.0,23,23,18
Самарская область,2018,24667.0,2466.7,204866.0,21,21,12
Самарская область,2019,50391.0,5039.1,241902.0,23,23,15
Самарская область,2020,112157.04000000001,11215.704,346833.39,23,23,21
Самарская область,2021,153205.81,15320.581,482051.89,24,24,18
Самарская область,2022,607214.8500000001,60721.48500000001,1048833.36,26,26,16
Самарская область,2023,67567.62,6756.762000000001,518624.55,25,25,14
Самарская область,2024,86173.73,8617.373,583564.18,25,25,17
Саратовская область,2008,108895.73,10889.573,108895.73,32,32,32
Саратовская область,2009,16732.38,1673.238,94884.0,30,30,16
Саратовская область,2010,16453.44,1645.344,77177.54000000001,30,30,15
Саратовская область,2011,9579.86,957.986,58902.26,28,28,10
Саратовская область,2012,21918.16,2191.8160000000003,64609.76,27,27,12
Саратовская область,2013,21809.440000000002,2180.944,63511.020000000004,14,14,7
Саратовская область,2014,13995.880000000001,1399.588,63280.0,15,15,7
Саратовская область,2015,31833.9,3183.39,93541.0,22,22,14
Саратовская область,2016,42045.0,4204.5,118575.0,19,19,12
Саратовская область,2017,31372.0,3137.2,127547.0,18,18,10
Саратовская область,2018,30086.0,3008.6,130883.0,19,19,11
Саратовская область,2019,34553.0,3455.3,159874.0,22,22,14
Саратовская область,2020,113159.63,11315.963,258773.6,26,26,19
Саратовская область,2021,216051.87,21605.187,451265.06,27,27,21
Саратовская область,2022,90873.94999999998,9087.394999999999,452377.87,24,24,13
Саратовская область,2023,46185.729999999996,4618.572999999999,398253.48,26,26,12
Саратовская область,2024,47043.42,4704.342,392375.09,31,31,14
Сахалинская область,2008,6285.0,628.5,6285.0,7,7,7
Сахалинская область,2009,2087.5,208.75,7472.5,7,7,4
Сахалинская область,2010,164.0,16.4,5146.0,7,7,1
Сахалинская область,2011,902.6,90.26,5225.599999999999,6,6,3
Сахалинская область,2012,1642.6999999999998,164.26999999999998,6565.3,6,6,5
Сахалинская область,2013,1702.46,170.246,6915.2,6,6,4
Сахалинская область,2014,402.8599999999999,40.28599999999999,5475.0,6,6,2
Сахалинская область,2015,2895.0,289.5,8318.0,6,6,4
Сахалинская область,2016,3944.0,394.4,11969.0,6,6,3
Сахалинская область,2017,836.0,83.6,2909.0,1,1,1
Сахалинская область,2018,5015.0,501.5,11899.0,2,2,2
Сахалинская область,2019,3645.0,364.5,9353.0,2,2,2
Сахалинская область,2020,2808.290000000001,280.82900000000006,8945.29,1,1,1
Сахалинская область,2021,,,7272.52,1,1,0
Сахалинская область,2022,4430.15,443.015,11702.67,1,1,1
Сахалинская область,2023,,,7768.83,1,1,0
Сахалинская область,2024,,,6780.98,1,1,0
Свердловская область,2008,275824.0,27582.4,275824.0,39,39,39
Свердловская область,2009,32345.0,3234.5,140770.0,36,36,24
Свердловская область,2010,14686.0,1468.6,125479.0,30,30,16
Свердловская область,2011,23130.09,2313.009,129424.47,28,28,18
Свердловская область,2012,144213.69,14421.369,267541.56,33,33,31
Свердловская область,2013,8653.199999999999,865.3199999999999,127463.3,16,16,4
Свердловская область,2014,18146.300000000003,1814.63,126630.0,16,16,12
Свердловская область,2015,2954.0,295.40000000000003,119027.0,20,20,2
Свердловская область,2016,10460.0,1046.0,116999.0,16,16,9
Свердловская область,2017,21067.0,2106.7,135817.0,17,17,13
Свердловская область,2018,18006.0,1800.6,145202.0,16,16,10
Свердловская область,2019,9775.0,977.5,124581.0,15,15,8
Свердловская область,2020,11472.86,1147.286,130256.02,17,17,10
Свердловская область,2021,10452.06,1045.206,130078.19,16,16,9
Свердловская область,2022,18870.480000000003,1887.0480000000002,144157.67,17,17,8
Свердловская область,2023,11741.44,1174.144,151464.43,17,17,13
Свердловская область,2024,11801.16,1180.116,157641.0,18,18,12
Смоленская область,2008,47053.0,4705.3,47053.0,22,22,22
Смоленская область,2009,5118.4,511.84,39718.8,19,19,11
Смоленская область,2010,11137.0,1113.7,43208.5,18,18,7
Смоленская область,2011,18097.36,1809.736,60454.96,21,21,17
Смоленская область,2012,6158.0,615.8,47100.38,19,19,5
Смоленская область,2013,3592.6,359.26,29578.05,16,16,2
Смоленская область,2014,9808.95,980.895,39450.0,14,14,6
Смоленская область,2015,7592.0,759.1999999999999,41503.0,15,15,10
Смоленская область,2016,26399.0,2639.9,65714.0,14,14,10
Смоленская область,2017,11818.0,1181.8,67578.0,13,13,6
Смоленская область,2018,19127.0,1912.6999999999998,85608.0,11,11,5
Смоленская область,2019,8507.0,850.7,84990.0,10,10,6
Смоленская область,2020,39599.479999999996,3959.948,113079.2,9,9,7
Смоленская область,2021,16787.949999999997,1678.7949999999998,128280.89,19,19,9
Смоленская область,2022,25060.32,2506.032,136425.72,10,10,7
Смоленская область,2023,34993.119999999995,3499.312,162866.62,10,10,6
Смоленская область,2024,10059.919999999998,1005.9919999999997,148778.62,9,9,5
Ставропольский край,2008,2749723.8,274972.38,2749723.8,61,61,61
Ставропольский край,2009,324135.24,32413.523999999998,2831434.74,61,61,33
Ставропольский край,2010,351495.32,35149.532,2959453.62,60,60,28
Ставропольский край,2011,233053.1,23305.31,1669529.94,27,27,16
Ставропольский край,2012,94456.26000000001,9445.626,1671511.46,27,27,20
Ставропольский край,2013,113167.41,11316.741,1632103.8699999999,29,29,14
Ставропольский край,2014,183460.91999999998,18346.092,1773262.27,29,29,23
Ставропольский край,2015,157178.24000000002,15717.824,1854110.95,29,29,17
Ставропольский край,2016,172168.85,17216.885,1890276.0,27,27,15
Ставропольский край,2017,210220.0,21022.0,2065133.0,26,26,22
Ставропольский край,2018,1202765.0,120276.5,2258654.0,26,26,21
Ставропольский край,2019,158166.0,15816.6,2335086.0,26,26,17
Ставропольский край,2020,60072.580000000016,6007.258000000002,2197776.11,26,26,9
Ставропольский край,2021,1059751.05,105975.105,2007810.51,26,26,20
Ставропольский край,2022,106589.76000000001,10658.976000000002,1979629.0,26,26,13
Ставропольский край,2023,138765.41999999998,13876.542,2015798.94,26,26,11
Ставропольский край,2024,1070293.46,107029.346,2060358.84,26,26,19
Тамбовская область,2008,502195.0,50219.5,502195.0,23,23,23
Тамбовская область,2009,74289.0,7428.900000000001,503784.0,23,23,12
Тамбовская область,2010,153093.0,15309.300000000001,632058.0,23,23,17
Тамбовская область,2011,76040.0,7604.0,630041.0,23,23,10
Тамбовская область,2012,83832.0,8383.2,661557.0,23,23,11
Тамбовская область,2013,111617.0,11161.7,746777.0,23,23,18
Тамбовская область,2014,66831.0,6683.1,768016.0,23,23,14
Тамбовская область,2015,167418.0,16741.8,928189.0,23,23,18
Тамбовская область,2016,122517.0,12251.7,1007492.0,23,23,15
Тамбовская область,2017,185370.0,18537.0,1177261.0,23,23,20
Тамбовская область,2018,68622.0,6862.2,1083166.0,23,23,7
Тамбовская область,2019,153214.0,15321.4,1204870.0,23,23,16
Тамбовская область,2020,144152.40000000002,14415.240000000002,1322917.4,23,23,17
Тамбовская область,2021,117106.59999999999,11710.66,1381608.0,23,23,16
Тамбовская область,2022,103316.0,10331.6,1446584.0,23,23,14
Тамбовская область,2023,66065.0,6606.5,1452277.0,23,23,12
Тамбовская область,2024,1502885.0,150288.5,1502885.0,23,23,23
Тверская область,2008,41385.0,4138.5,41385.0,30,30,30
Тверская область,2009,3429.2000000000003,342.92,40800.4,27,27,13
Тверская область,2010,706.3,70.63,32090.9,29,29,11
Тверская область,2011,5902.4,590.2399999999999,34537.2,32,32,19
Тверская область,2012,4442.5,444.25,31889.1,28,28,9
Тверская область,2013,252.0,25.2,18691.0,9,9,2
Тверская область,2014,674.0,67.4,13778.0,8,8,3
Тверская область,2015,2488.0,248.8,14707.0,9,9,3
Тверская область,2016,217.0,21.7,10379.0,5,5,1
Тверская область,2017,7149.0,714.9000000000001,18440.0,7,7,5
Тверская область,2018,3979.0,397.9,21062.0,5,5,3
Тверская область,2019,17633.0,1763.3000000000002,41754.0,6,6,3
Тверская область,2020,15460.900000000001,1546.09,49201.4,6,6,4
Тверская область,2021,2524.7,252.47,35593.9,5,5,3
Тверская область,2022,24983.04,2498.304,62266.94,6,6,6
Тверская область,2023,6716.389999999999,671.6389999999999,18930.83,4,4,3
Томская область,2008,25048.0,2504.8,25048.0,10,10,10
Томская область,2009,4723.799999999999,472.38,23457.8,11,11,6
Томская область,2010,1623.4,162.34000000000003,20131.399999999998,11,11,5
Томская область,2011,10357.4,1035.74,30309.3,11,11,8
Томская область,2012,2787.0,278.7,18680.0,5,5,3
Томская область,2013,2390.0,239.0,12810.0,4,4,2
Томская область,2014,2800.0,280.0,13072.0,4,4,1
Томская область,2015,196.0,19.6,9521.0,2,2,2
Томская область,2016,5416.0,541.5999999999999,14937.0,2,2,2
Томская область,2017,5081.0,508.1,19377.0,2,2,1
Томская область,2018,3567.0,356.70000000000005,24706.0,3,3,3
Томская область,2019,2087.0,208.7,26372.0,3,3,1
Томская область,2020,23707.62,2370.7619999999997,55478.9,5,5,3
Томская область,2021,27169.170000000006,2716.9170000000004,74939.92000000001,4,4,3
Томская область,2022,4357.679999999997,435.7679999999997,68979.5,4,4,2
Томская область,2023,6889.59,688.9590000000001,71369.0,4,4,3
Томская область,2024,7973.580000000002,797.3580000000002,72132.31,5,5,2
Тульская область,2008,736762.0,73676.2,736762.0,52,52,52
Тульская область,2009,142283.8,14228.38,791721.6,47,47,32
Тульская область,2010,91691.4,9169.14,782005.6,48,48,26
Тульская область,2011,25298.0,2529.8,361247.1,22,22,7
Тульская область,2012,17189.6,1718.96,294517.0,22,22,5
Тульская область,2013,35133.4,3513.34,303460.9,22,22,10
Тульская область,2014,70404.7,7040.469999999999,362079.2,21,21,11
Тульская область,2015,98514.5,9851.45,375594.0,22,22,16
Тульская область,2017,100153.0,10015.3,394210.0,16,16,13
Тульская область,2018,118779.0,11877.9,516651.0,17,17,14
Тульская область,2019,127135.0,12713.5,618878.0,17,17,10
Тульская область,2020,91242.97,9124.297,640863.18,15,15,11
Тульская область,2021,98776.32000000002,9877.632,691551.65,15,15,5
Тульская область,2022,98916.03,9891.603000000001,699305.1,15,15,12
Тульская область,2023,70236.95999999999,7023.696,745668.32,17,17,7
Тульская область,2024,91141.89000000001,9114.189,718270.95,17,17,6
Тюменская область,2008,52902.0,5290.2,52902.0,1,1,1
Тюменская область,2009,,,45349.4,1,1,0
Тюменская область,2010,,,35144.1,1,1,0
Тюменская область,2011,,,29321.0,1,1,0
Тюменская область,2012,10013.629999999997,1001.3629999999997,39334.63,1,1,1
Тюменская область,2013,2677.1700000000055,267.71700000000055,42011.8,1,1,1
Тюменская область,2014,1898.199999999997,189.8199999999997,43910.0,1,1,1
Тюменская область,2015,,,41786.0,1,1,0
Тюменская область,2016,3961.0,396.1,45747.0,1,1,1
Тюменская область,2017,,,31740.0,1,1,0
Тюменская область,2018,641.0,64.1,32381.0,1,1,1
Тюменская область,2019,43573.0,4357.3,75954.0,2,2,2
Тюменская область,2020,7789.489999999998,778.9489999999998,83743.48999999999,2,2,2
Тюменская область,2021,228.15000000000146,22.815000000000147,83057.13,2,2,1
Тюменская область,2022,,,72606.63,2,2,0
Тюменская область,2023,6366.919999999998,636.6919999999998,78831.02,2,2,1
Тюменская область,2024,,,72381.01999999999,2,2,0
Тюменская область без автономных округов,2008,254887.0,25488.7,254887.0,19,19,19
Тюменская область без автономных округов,2009,44505.0,4450.5,282476.9,18,18,13
Тюменская область без автономных округов,2010,33267.1,3326.7099999999996,259114.6,18,18,6
Тюменская область без автономных округов,2011,22134.300000000003,2213.4300000000003,229921.3,19,19,12
Тюменская область без автономных округов,2012,16430.5,1643.05,212131.66,19,19,8
Тюменская область без автономных округов,2013,52237.44,5223.744000000001,261786.9,19,19,18
Тюменская область без автономных округов,2014,13474.8,1347.48,250758.0,20,20,10
Тюменская область без автономных округов,2015,5998.0,599.8,218833.0,18,18,3
Тюменская область без автономных округов,2016,30789.0,3078.9,233925.0,18,18,10
Тюменская область без автономных округов,2017,7397.0,739.6999999999999,201470.0,16,16,5
Тюменская область без автономных округов,2018,32419.0,3241.9,231167.0,16,16,11
Тюменская область без автономных округов,2019,282055.0,28205.5,474149.0,13,13,10
Тюменская область без автономных округов,2020,24029.149999999998,2402.915,367079.2,16,16,12
Тюменская область без автономных округов,2021,44862.79000000001,4486.279,287470.05,15,15,11
Тюменская область без автономных округов,2022,24367.07,2436.7070000000003,268039.86,12,12,8
Тюменская область без автономных округов,2023,13923.500000000004,1392.3500000000001,258238.29,13,13,5
Тюменская область без автономных округов,2024,38505.47,3850.547,297180.03,13,13,9
Удмуртская Республика,2008,149080.0,14908.0,149080.0,25,25,25
Удмуртская Республика,2009,11837.0,1183.7,146973.0,24,24,13
Удмуртская Республика,2011,14654.0,1465.3999999999999,131439.0,24,24,16
Удмуртская Республика,2013,3184.1400000000003,318.41400000000004,100696.14,22,22,4
Удмуртская Республика,2014,27351.26,2735.1259999999997,127259.0,24,24,17
Удмуртская Республика,2015,7735.0,773.5,115862.0,24,24,5
Удмуртская Республика,2016,12807.0,1280.7,114248.0,22,22,13
Удмуртская Республика,2017,46316.0,4631.6,156142.0,23,23,21
Удмуртская Республика,2018,2087.0,208.7,124185.0,23,23,3
Удмуртская Республика,2019,32044.0,3204.4,152613.0,23,23,17
Удмуртская Республика,2020,27425.0,2742.5,177684.0,23,23,20
Удмуртская Республика,2021,33830.509999999995,3383.0509999999995,207870.69,23,23,18
Удмуртская Республика,2022,258267.05,25826.704999999998,258267.05,23,23,23
Удмуртская Республика,2023,20142.61000000001,2014.261000000001,232396.22,23,23,14
Удмуртская Республика,2024,5782.339999999996,578.2339999999996,217324.05,23,23,11
Ульяновская область,2008,231404.0,23140.4,231404.0,22,22,22
Ульяновская область,2009,69051.0,6905.1,279912.9,23,23,17
Ульяновская область,2010,19112.800000000003,1911.2800000000002,236080.94,22,22,9
Ульяновская область,2011,70844.16,7084.416,276406.0,22,22,12
Ульяновская область,2012,2179.9999999999995,217.99999999999994,179354.4,23,23,3
Ульяновская область,2013,10048.6,1004.86,154926.0,14,14,5
Ульяновская область,2014,7807.0,780.6999999999999,144342.0,15,15,5
Ульяновская область,2015,10781.0,1078.1,112108.0,14,14,6
Ульяновская область,2016,35937.0,3593.7000000000003,144884.0,14,14,10
Ульяновская область,2017,36123.0,3612.3,174677.0,14,14,11
Ульяновская область,2018,10294.0,1029.4,167047.0,14,14,5
Ульяновская область,2019,19946.0,1994.6,174421.0,16,16,8
Ульяновская область,2020,80070.53,8007.053,253103.73,17,17,15
Ульяновская область,2021,80805.68000000001,8080.568000000001,322216.2,17,17,13
Ульяновская область,2022,53332.34999999999,5333.235,337756.43,15,15,8
Ульяновская область,2023,122276.66,12227.666000000001,442288.73,19,19,12
Ульяновская область,2024,52529.74,5252.974,364891.2,16,16,7
Хабаровский край,2008,32676.0,3267.6,32676.0,8,8,8
Хабаровский край,2009,1935.0,193.5,25544.0,5,5,1
Хабаровский край,2010,1544.0,154.4,24620.0,5,5,3
Хабаровский край,2011,,,18323.0,5,5,0
Хабаровский край,2012,6562.0,656.2,24660.0,5,5,4
Хабаровский край,2013,,,17351.0,5,5,0
Хабаровский край,2014,147.0,14.7,12338.0,4,4,1
Хабаровский край,2015,5065.0,506.49999999999994,17403.0,4,4,4
Хабаровский край,2016,,,12034.0,4,4,0
Хабаровский край,2017,2609.0,260.9,13494.0,3,3,3
Хабаровский край,2018,6456.0,645.6,17838.0,2,2,1
Хабаровский край,2019,4039.0,403.90000000000003,21877.0,2,2,2
Хабаровский край,2020,,,17304.309999999998,2,2,0
Хабаровский край,2021,600.3800000000001,60.03800000000001,16809.11,2,2,1
Хабаровский край,2022,,,15252.91,3,3,0
Хабаровский край,2023,3945.5899999999992,394.5589999999999,14389.519999999999,2,2,1
Хабаровский край,2024,,,11014.58,2,2,0
Ханты-Мансийский автономный округ — Югра,2008,30.0,3.0,30.0,1,1,1
Ханты-Мансийский автономный округ — Югра,2009,225.0,22.5,255.0,2,2,2
Ханты-Мансийский автономный округ — Югра,2010,51.0,5.1,296.0,2,2,1
Ханты-Мансийский автономный округ — Югра,2011,155.0,15.5,240.0,1,1,1
Ханты-Мансийский автономный округ — Югра,2012,,,6.9,1,1,0
Ханты-Мансийский автономный округ — Югра,2015,53.1,5.3100000000000005,60.0,1,1,1
Ханты-Мансийский автономный округ — Югра,2016,10.0,1.0,70.0,1,1,1
Челябинская область,2008,114443.8,11444.38,114443.8,21,21,21
Челябинская область,2009,24830.4,2483.04,98159.35,19,19,10
Челябинская область,2010,5978.77,597.877,80677.0,24,24,10
Челябинская область,2011,12861.5,1286.15,80798.38,20,20,11
Челябинская область,2012,9546.0,954.6,45562.5,18,18,3
Челябинская область,2013,12436.1,1243.6100000000001,41582.8,16,16,10
Челябинская область,2014,11647.0,1164.7,49425.0,16,16,9
Челябинская область,2015,10275.0,1027.5,42531.0,15,15,9
Челябинская область,2016,16883.0,1688.3,47782.0,18,18,10
Челябинская область,2017,34803.0,3480.3,70595.0,9,9,8
Челябинская область,2018,13562.0,1356.2,58288.0,11,11,6
Челябинская область,2019,22652.0,2265.2,82709.0,10,10,8
Челябинская область,2020,35434.22,3543.422,114744.57,17,17,11
Челябинская область,2021,12490.05,1249.0049999999999,87232.94,16,16,6
Челябинская область,2022,15013.26,1501.326,84690.4,17,17,8
Челябинская область,2023,16504.33,1650.433,92068.4,18,18,10
Челябинская область,2024,10508.97,1050.897,65860.59999999999,18,18,6
Чеченская Республика,2012,18534.0,1853.4,18534.0,11,11,11
Чеченская Республика,2013,3354.0,335.40000000000003,15233.0,12,12,7
Чеченская Республика,2014,11065.0,1106.5,24070.0,11,11,5
Чеченская Республика,2015,5240.0,524.0,24090.0,11,11,5
Чеченская Республика,2016,12163.0,1216.3,24801.0,12,12,8
Чеченская Республика,2017,20831.0,2083.1,44386.0,9,9,8
Чеченская Республика,2018,76287.0,7628.7,102751.0,8,8,4
Чеченская Республика,2019,539.0,53.9,15979.0,6,6,2
Чеченская Республика,2020,5584.0,558.4,12981.2,11,11,1
Чеченская Республика,2021,2933.0,293.3,10250.7,3,3,1
Чеченская Республика,2022,24881.6,2488.16,34602.3,3,3,1
Чеченская Республика,2023,,,9876.6,1,1,0
Чеченская Республика,2024,2333.699999999999,233.3699999999999,12210.3,1,1,1
Чувашская Республика,2008,107687.08,10768.708,107687.08,21,21,21
Чувашская Республика,2009,10340.490000000002,1034.049,104539.37,21,21,7
Чувашская Республика,2010,4988.219999999999,498.82199999999995,82972.0,21,21,5
Чувашская Республика,2011,10872.699999999999,1087.27,85070.78,21,21,14
Чувашская Республика,2012,3848.900000000001,384.8900000000001,74341.41,21,21,9
Чувашская Республика,2013,7877.189999999999,787.7189999999999,73300.53,21,21,7
Чувашская Республика,2014,15519.619999999999,1551.9619999999998,81759.29,19,19,13
Чувашская Республика,2015,3761.67,376.16700000000003,67610.0,17,17,5
Чувашская Республика,2016,6409.0,640.9,67847.0,17,17,7
Чувашская Республика,2017,12302.0,1230.2,76669.0,16,16,13
Чувашская Республика,2018,6467.0,646.7,77783.0,16,16,9
Чувашская Республика,2019,10521.0,1052.1,85327.0,15,15,9
Чувашская Республика,2020,22155.809999999998,2215.581,108371.69,16,16,14
Чувашская Республика,2021,47534.02,4753.402,157608.97,16,16,14
Чувашская Республика,2022,23856.68,2385.668,137991.17,17,17,12
Чувашская Республика,2023,159914.78,15991.478000000001,171793.27,17,17,16
Чувашская Республика,2024,15583.79,1558.3790000000001,170978.24,19,19,11
Чукотский автономный округ,2009,12.5,1.25,12.5,1,1,1
Чукотский автономный округ,2010,,,12.1,1,1,0
Чукотский автономный округ,2011,,,9.0,1,1,0
Чукотский автономный округ,2012,,,6.5,1,1,0
Чукотский автономный округ,2014,3.5,0.35,10.0,1,1,1
Ямало-Ненецкий автономный округ,2015,77.0,7.7,77.0,2,2,2
Ямало-Ненецкий автономный округ,2016,32.0,3.2,76.0,2,2,1
Ярославская область,2008,55873.17,5587.317,55873.17,16,16,16
Ярославская область,2009,833.2,83.32000000000001,39481.4,13,13,2
Ярославская область,2010,3214.24,321.424,36601.600000000006,15,15,5
Ярославская область,2011,19427.909999999996,1942.7909999999997,54857.81,14,14,11
Ярославская область,2012,5114.2,511.42,45618.1,14,14,6
Ярославская область,2013,741.3,74.13,34520.4,17,17,6
Ярославская область,2014,5354.0,535.4,34935.0,14,14,8
Ярославская область,2015,11703.0,1170.3,46614.0,15,15,11
Ярославская область,2016,4978.0,497.79999999999995,43728.0,13,13,6
Ярославская область,2017,1873.0,187.3,33301.0,8,8,6
Ярославская область,2018,3672.0,367.2,34584.0,6,6,2
Ярославская область,2019,6837.0,683.7,41046.0,6,6,5
Ярославская область,2020,7572.420000000001,757.2420000000001,53750.84,11,11,7
Ярославская область,2021,3402.6,340.26,38970.11,6,6,4
Ярославская область,2022,10946.789999999999,1094.6789999999999,49676.2,5,5,5
Ярославская область,2023,8759.42,875.942,59259.02,6,6,3
Ярославская область,2024,4631.519999999999,463.1519999999999,60283.16,8,8,4
