Region,Year,Crop,Sown_Area_Ha,Gross_Harvest_Ton,Harvested_Area_Ha_Est,Mineral_Fertilizer_Ton_Total,Organic_Fertilizer_Ton_Total,Mineral_Fertilizer_Kg_Per_Ha_Proxy,Organic_Fertilizer_Ton_Per_Ha_Proxy,Has_Mineral_Fertilizer_Data,Has_Organic_Fertilizer_Data,Log_Mineral_Fertilizer_Kg_Total,Log_Organic_Fertilizer_Ton_Total,Log_Mineral_Fertilizer_Kg_Per_Ha_Proxy,Log_Organic_Fertilizer_Ton_Per_Ha_Proxy,Yield_tons_per_hectare
Воронежская область,2018.0,Maize,5052.3,92627.57,5025.912642430819,5918.900000000001,,1171.5258397165646,,1,0,15.593661347734708,,7.066915538215393,,18.430000000000003
Воронежская область,2018.0,Soybean,1056.0,1346.0,1012.0300751879698,5918.900000000001,,5605.018939393939,,1,0,15.593661347734708,,8.631596110133929,,1.33
Воронежская область,2018.0,Wheat,33034.1,114306.48,33036.5549132948,5918.900000000001,,179.17545808724924,,1,0,15.593661347734708,,5.193931143264601,,3.4600000000000004
Воронежская область,2018.0,Maize,256.9,5639.31,256.9161731207289,6094.1,,23721.681588166604,,1,0,15.622831812069478,,10.074186898499471,,21.950000000000003
Воронежская область,2018.0,Maize,3359.9,22483.54,3330.8948148148147,6094.1,,1813.7742194708176,,1,0,15.622831812069478,,7.503716341975229,,6.75
Воронежская область,2018.0,Wheat,4905.5,18427.4,4900.904255319148,6094.1,,1242.2994597900315,,1,0,15.622831812069478,,7.12552397946192,,3.76
Воронежская область,2018.0,Maize,203.6,1787.1,203.54214123006835,1730.0,,8497.053045186642,,1,0,14.363632544508476,,9.047592362734193,,8.78
Воронежская область,2018.0,Soybean,301.0,339.6,300.53097345132744,1730.0,,5747.508305647841,,1,0,14.363632544508476,,8.656695675030159,,1.13
Воронежская область,2018.0,Soybean,,323.90000000000003,299.9074074074074,1730.0,,,,1,0,14.363632544508476,,,,1.08
Воронежская область,2018.0,Wheat,605.1,1373.7,605.1541850220265,1730.0,,2859.0315650305733,,1,0,14.363632544508476,,7.958587940476971,,2.27
Воронежская область,2018.0,Wheat,29571.0,80761.6,29583.003663003663,1730.0,,58.50326333231882,,1,0,14.363632544508476,,4.086031156968926,,2.7300000000000004
Воронежская область,2018.0,Maize,4938.1,9796.88,4687.502392344498,1822.6,,369.0893258540734,,1,0,14.415775159710751,,5.913744397728081,,2.09
Воронежская область,2018.0,Wheat,16274.1,43331.53,15814.427007299271,1822.6,,111.99390442482226,,1,0,14.415775159710751,,4.727333874114192,,2.74
Воронежская область,2018.0,Soybean,,4482.3,2766.851851851852,5037.6,,,,1,0,15.432440534663876,,,,1.62
Воронежская область,2018.0,Soybean,2762.0,4805.1,2761.551724137931,5037.6,,1823.8957277335264,,1,0,15.432440534663876,,7.509278128895819,,1.74
Воронежская область,2018.0,Barley,5651.3,18690.08,5612.6366366366365,5291.5,,936.3332330614196,,1,0,15.481612506498228,,6.8430388572867145,,3.33
Воронежская область,2018.0,Maize,498.6,9008.44,498.53016048699504,4529.8,,9085.038106698756,,1,0,15.326188567134473,,9.114494240312178,,18.07
Воронежская область,2018.0,Wheat,29.4,75.9,29.41860465116279,4529.8,,154074.8299319728,,1,0,15.326188567134473,,11.945200162361274,,2.58
Воронежская область,2018.0,Maize,15064.0,66458.75,15035.916289592758,5686.8,,377.5092936802974,,1,0,15.553658433589485,,5.936240626553067,,4.420000000000001
Воронежская область,2018.0,Soybean,3164.0,5653.280000000001,3158.256983240224,5686.8,,1797.345132743363,,1,0,15.553658433589485,,7.494622150305675,,1.79
Воронежская область,2018.0,Wheat,1077.9,2967.5,1079.090909090909,5686.8,,5275.814082939048,,1,0,15.553658433589485,,8.571077801202502,,2.75
Воронежская область,2018.0,Wheat,37036.2,111325.99,36985.37873754153,5686.8,,153.54707016378572,,1,0,15.553658433589485,,5.040498711192261,,3.01
Воронежская область,2018.0,Barley,16344.3,53477.695,16354.035168195716,6636.0,,406.0131054863164,,1,0,15.70802008098565,,6.008845385136259,,3.2700000000000005
Воронежская область,2018.0,Barley,12399.3,31868.27800000001,12400.108171206228,6514.200000000001,,525.368367569137,,1,0,15.689495120958778,,6.266001286201592,,2.5700000000000003
Воронежская область,2018.0,Maize,2745.0,70297.96,2744.9418196017177,3309.8,,1205.7559198542806,,1,0,15.012398624699994,,7.095690980146371,,25.610000000000003
Воронежская область,2018.0,Soybean,1625.0,2141.1,1507.8169014084508,3309.8,,2036.8,,1,0,15.012398624699994,,7.619626073540185,,1.42
Воронежская область,2018.0,Soybean,,2082.3,1508.9130434782608,3309.8,,,,1,0,15.012398624699994,,,,1.38
Воронежская область,2018.0,Wheat,1266.8,5065.900000000001,1266.475,3309.8,,2612.724976318282,,1,0,15.012398624699994,,7.868531676835046,,4.0
Воронежская область,2018.0,Soybean,,9724.26,6482.84,6560.6,,,,1,0,15.696592772577452,,,,1.5
Воронежская область,2018.0,Soybean,6490.2,10149.45,6506.057692307692,6560.6,,1010.8471233552124,,1,0,15.696592772577452,,6.919532774557865,,1.56
Еврейская автономная область,2018.0,Soybean,,18750.707,18940.10808080808,122.9,,,,1,0,11.719134432217524,,,,0.99
Еврейская автономная область,2018.0,Barley,255.0,299.61,256.0769230769231,122.9,,481.9607843137255,,1,0,11.719134432217524,,6.179935458459283,,1.17
Еврейская автономная область,2018.0,Rice,70.0,315.0,70.0,1482.8000000000002,,21182.85714285714,,1,0,14.209443424658271,,9.960994715079988,,4.5
Еврейская автономная область,2018.0,Wheat,286.0,446.4,256.55172413793105,1482.8000000000002,,5184.615384615385,,1,0,14.209443424658271,,8.553643799178506,,1.74
Еврейская автономная область,2018.0,Maize,80.0,1206.0,79.973474801061,8.0,,100.0,,1,0,8.987321812850125,,4.61512051684126,,15.080000000000002
Еврейская автономная область,2018.0,Soybean,550.0,636.0,548.2758620689656,8.0,,14.545454545454543,,1,0,8.987321812850125,,2.743768283704289,,1.16
Забайкальский край,2018.0,Barley,105.0,71.0,104.41176470588236,53.900000000000006,,513.3333333333334,,1,0,10.89490430960068,,6.242871563695052,,0.68
Ивановская область,2018.0,Maize,1458.0,38288.52,1458.054836252856,1130.0,,775.0342935528121,,1,0,13.937729075643883,,6.654196711929445,,26.260000000000005
Ивановская область,2018.0,Wheat,929.0,1675.2,829.3069306930694,1130.0,,1216.3616792249732,,1,0,13.937729075643883,,7.104441238009748,,2.02
Ивановская область,2018.0,Wheat,6590.0,19952.99,6177.3962848297215,1130.0,,171.47192716236722,,1,0,13.937729075643883,,5.15023448213992,,3.23
Ивановская область,2018.0,Wheat,466.6,782.22,465.6071428571428,80.30000000000001,,172.09601371624518,,1,0,11.293537353157436,,5.153846433125808,,1.6800000000000002
Ивановская область,2018.0,Wheat,216.0,329.40000000000003,215.2941176470588,134.0,,620.3703703703703,,1,0,11.80560254159177,,6.431927313766072,,1.5300000000000002
Ивановская область,2018.0,Barley,1576.0,2982.3,1577.936507936508,413.6,,262.43654822335026,,1,0,12.932657019968405,,5.573812535277098,,1.89
Ивановская область,2018.0,Barley,65.0,67.10000000000001,65.14563106796116,197.7,,3041.538461538461,,1,0,12.194511067314858,,8.020447466207733,,1.03
Ивановская область,2018.0,Wheat,1039.0,1725.2200000000005,1039.289156626506,285.7,,274.9759384023099,,1,0,12.562701088387747,,5.620313682215003,,1.66
Иркутская область,2018.0,Barley,8922.0,16645.2,8901.176470588236,312.5,,35.025778973324364,,1,0,12.652362948153474,,3.5842347647836443,,1.87
Иркутская область,2018.0,Maize,698.0,9323.6,697.8742514970061,145.8,,208.8825214899713,,1,0,11.889997957243736,,5.346547952706565,,13.36
Иркутская область,2018.0,Maize,1760.0,22310.0,1759.4637223974764,598.4,,340.0,,1,0,13.302016376764003,,5.831882477283517,,12.68
Иркутская область,2018.0,Soybean,1.0,2.0,1.0,598.4,,598400.0,,1,0,13.302016376764003,,13.302016376764003,,2.0
Иркутская область,2018.0,Soybean,,1.9,1.0,598.4,,,,1,0,13.302016376764003,,,,1.9
Иркутская область,2018.0,Wheat,4809.5,9050.3,4813.989361702127,598.4,,124.420417922861,,1,0,13.302016376764003,,4.831671437296063,,1.88
Иркутская область,2018.0,Barley,7971.4,16641.3,7962.344497607656,1569.8000000000002,,196.92902125097223,,1,0,14.266459417698472,,5.287908487895304,,2.09
Иркутская область,2018.0,Barley,7593.0,18751.2,7500.48,1955.0,,257.47398920057947,,1,0,14.485901262910424,,5.5547950668376975,,2.5
Иркутская область,2018.0,Barley,2636.0,5584.8,2634.3396226415093,209.5,,79.47647951441579,,1,0,12.252483791602629,,4.387964961786496,,2.12
Кабардино-Балкарская Республика,2018.0,Maize,442.0,12657.7,441.9587988826816,358.70000000000005,,811.5384615384615,,1,0,12.790244451361485,,6.7001632503616255,,28.64
Кабардино-Балкарская Республика,2018.0,Soybean,,402.3,209.53125,358.70000000000005,,,,1,0,12.790244451361485,,,,1.92
Кабардино-Балкарская Республика,2018.0,Soybean,210.0,413.1,209.6954314720812,358.70000000000005,,1708.095238095238,,1,0,12.790244451361485,,7.443719408944527,,1.97
Кабардино-Балкарская Республика,2018.0,Maize,893.0,17537.9,892.9684317718941,1326.1,,1484.9944008958566,,1,0,14.09775361575635,,7.303839457367414,,19.64
Кабардино-Балкарская Республика,2018.0,Soybean,382.0,856.8000000000001,382.5,1326.1,,3471.465968586388,,1,0,14.09775361575635,,8.152620274317377,,2.24
Кабардино-Балкарская Республика,2018.0,Wheat,3404.0,15847.5,3400.751072961373,1326.1,,389.5710928319624,,1,0,14.09775361575635,,5.967610008617289,,4.66
Кабардино-Балкарская Республика,2018.0,Maize,23917.0,119867.7,23642.544378698225,3016.1000000000004,,126.10695321319564,,1,0,14.919475495612932,,4.845028883333167,,5.07
Кабардино-Балкарская Республика,2018.0,Barley,4317.0,12511.6,4314.344827586207,3016.1000000000004,,698.656474403521,,1,0,14.919475495612932,,6.550589463733681,,2.9000000000000004
Кабардино-Балкарская Республика,2018.0,Maize,10.0,128.0,10.0,239.2,,23920.0,,1,0,12.38505948165188,,10.082512013210788,,12.8
Кабардино-Балкарская Республика,2018.0,Barley,53.0,255.3,52.96680497925311,239.2,,4513.207547169812,,1,0,12.38505948165188,,8.414984934869416,,4.82
Кабардино-Балкарская Республика,2018.0,Maize,10633.0,57708.9,10627.79005524862,115.0,,10.815386062259003,,1,0,11.652696102959752,,2.4694025857088446,,5.43
Кабардино-Балкарская Республика,2018.0,Maize,738.0,738.0,738.0,115.0,,155.82655826558266,,1,0,11.652696102959752,,5.055140470267462,,1.0
Кабардино-Балкарская Республика,2018.0,Soybean,1491.0,2446.1,1491.5243902439026,115.0,,77.12944332662643,,1,0,11.652696102959752,,4.358366981020086,,1.64
Кабардино-Балкарская Республика,2018.0,Wheat,94.0,378.2000000000001,94.07960199004974,115.0,,1223.404255319149,,1,0,11.652696102959752,,7.110209682497388,,4.0200000000000005
Кабардино-Балкарская Республика,2018.0,Maize,9047.0,60314.3,9042.623688155922,352.20000000000005,,38.93003205482481,,1,0,12.771957314336069,,3.687128723850285,,6.670000000000001
Кабардино-Балкарская Республика,2018.0,Barley,254.0,651.1,254.3359375,352.20000000000005,,1386.6141732283463,,1,0,12.771957314336069,,7.2353411292466205,,2.5600000000000005
Кабардино-Балкарская Республика,2018.0,Wheat,330.0,1136.0,271.77033492822966,352.20000000000005,,1067.2727272727273,,1,0,12.771957314336069,,6.973798349535571,,4.18
Калининградская область,2018.0,Maize,700.0,6377.700000000001,700.0768386388585,616.9000000000001,,881.2857142857143,,1,0,13.332463836204685,,6.782515942649299,,9.11
Калининградская область,2018.0,Barley,97.97,280.19,97.96853146853148,616.9000000000001,,6296.8255588445445,,1,0,13.332463836204685,,8.747959703412109,,2.8600000000000003
Калининградская область,2018.0,Wheat,1642.6,7615.992,1641.3775862068965,616.9000000000001,,375.5631316206015,,1,0,13.332463836204685,,5.931085713450385,,4.64
Калининградская область,2018.0,Maize,296.0,2815.05,296.00946372239747,1139.8,,3850.675675675676,,1,0,13.946364243729557,,8.256263573027427,,9.51
Калининградская область,2018.0,Maize,90.33,3305.1830000000004,90.157746863066,1139.8,,12618.17779253847,,1,0,13.946364243729557,,9.442972982826854,,36.66
Калининградская область,2018.0,Soybean,305.0,503.0,304.8484848484849,1139.8,,3737.0491803278687,,1,0,13.946364243729557,,8.226319144784995,,1.65
Калининградская область,2018.0,Wheat,2606.69,7133.969000000001,2603.6383211678835,1139.8,,437.259513022262,,1,0,13.946364243729557,,6.082811230404914,,2.74
Калининградская область,2018.0,Wheat,2254.01,7084.505000000001,2249.0492063492065,1139.8,,505.6765497934791,,1,0,13.946364243729557,,6.22787283115331,,3.1500000000000004
Калининградская область,2018.0,Barley,171.66,229.279,171.10373134328358,2236.7000000000003,,13029.826401025282,,1,0,14.620512570385488,,9.475073091056728,,1.34
Калининградская область,2018.0,Barley,1637.0,4327.2,1639.0909090909092,1917.8,,1171.53329260843,,1,0,14.466689775132387,,7.066921894466084,,2.64
Калининградская область,2018.0,Maize,208.0,1121.92,208.1484230055659,2737.5,,13161.057692307691,,1,0,14.822556018403631,,9.48509355225427,,5.390000000000001
Калининградская область,2018.0,Wheat,2006.73,5999.077,2006.3802675585284,2737.5,,1364.15960293612,,1,0,14.822556018403631,,7.219026626011765,,2.99
Калининградская область,2018.0,Wheat,1851.83,7363.732000000001,1850.1839195979903,2737.5,,1478.267443555834,,1,0,14.822556018403631,,7.299302273649409,,3.98
Калининградская область,2018.0,Soybean,864.0,1998.2,865.021645021645,1007.9,,1166.550925925926,,1,0,13.823380508504398,,7.062663608228511,,2.31
Калининградская область,2018.0,Soybean,,1718.6,863.6180904522614,1007.9,,,,1,0,13.823380508504398,,,,1.99
Калининградская область,2018.0,Wheat,1012.0,3366.9,1011.0810810810812,1007.9,,995.9486166007904,,1,0,13.823380508504398,,6.90469923062046,,3.33
Калининградская область,2018.0,Maize,830.0,28178.0,829.9852724594992,2011.3,,2423.253012048193,,1,0,14.51429233433206,,7.793278719649881,,33.95
Калининградская область,2018.0,Wheat,3211.42,9650.759,3206.232225913621,2011.3,,626.2961555947213,,1,0,14.51429233433206,,6.4414187665883365,,3.01
Калининградская область,2018.0,Barley,518.84,1295.391,518.1564,1241.3000000000002,,2392.4523938015573,,1,0,14.03167058111074,,7.780492118850576,,2.5
Калининградская область,2018.0,Wheat,4275.97,11517.588000000002,4281.6312267658,1241.3000000000002,,290.2967046073756,,1,0,14.03167058111074,,5.674342351190709,,2.69
Калужская область,2018.0,Wheat,779.0,4113.5,779.0719696969697,1302.5,,1672.01540436457,,1,0,14.079796820363685,,7.422382908574183,,5.28
Калужская область,2018.0,Maize,1190.0,30964.300000000003,1190.0192159877015,335.90000000000003,,282.2689075630252,,1,0,12.724571752672464,,5.646396649888672,,26.02
Калужская область,2018.0,Maize,1557.0,39208.4,1557.124702144559,1195.2,,767.6300578034682,,1,0,13.993824930040391,,6.644609784578499,,25.180000000000003
Калужская область,2018.0,Barley,124.0,458.1,124.14634146341464,992.1,,8000.806451612903,,1,0,13.807580195600393,,8.987422601623146,,3.69
Калужская область,2018.0,Wheat,2499.0,10145.3,2498.8423645320195,992.1,,396.9987995198079,,1,0,13.807580195600393,,5.986448988997999,,4.0600000000000005
Калужская область,2018.0,Maize,772.0,21865.4,772.0833333333334,684.0,,886.0103626943005,,1,0,13.435714658591923,,6.787856665098495,,28.32
Калужская область,2018.0,Wheat,760.0,913.13,760.9416666666666,684.0,,900.0,,1,0,13.435714658591923,,6.803505257608338,,1.2000000000000002
Калужская область,2018.0,Maize,1542.0,32839.8,1541.774647887324,727.2,,471.5953307392996,,1,0,13.496958196981977,,6.158239484761765,,21.3
Калужская область,2018.0,Wheat,2499.0,7771.975,2499.0273311897104,1051.4,,420.7282913165266,,1,0,13.865634118479834,,6.044361247229998,,3.1100000000000003
Калужская область,2018.0,Barley,296.0,395.61,206.046875,1606.7,,5428.040540540541,,1,0,14.289693566424958,,8.599517701282348,,1.92
Калужская область,2018.0,Maize,267.0,1891.6,267.17514124293785,1823.4,,6829.213483146067,,1,0,14.416213996558806,,8.829111208759528,,7.08
Калужская область,2018.0,Wheat,4836.0,15412.388,4801.366978193147,1823.4,,377.0471464019851,,1,0,14.416213996558806,,5.935018913773133,,3.2100000000000004
Калужская область,2018.0,Maize,5404.0,152085.0,5404.584221748401,573.1,,106.05107327905256,,1,0,13.258817245434486,,4.673306040945755,,28.14
Калужская область,2018.0,Wheat,1703.0,6662.34,1703.9232736572887,573.1,,336.5237815619495,,1,0,13.258817245434486,,5.821635971717379,,3.91
Калужская область,2018.0,Barley,114.0,136.3,113.58333333333331,802.7,,7041.228070175439,,1,0,13.595737569914332,,8.859679886321395,,1.2000000000000002
Калужская область,2018.0,Wheat,799.0,1657.3000000000002,800.6280193236715,24.8,,31.03879849812265,,1,0,10.118639253920785,,3.46694762143842,,2.07
Карачаево-Черкесская Республика,2018.0,Maize,180.0,3541.8,179.96951219512195,6472.6,,35958.88888888889,,1,0,15.683088594966575,,10.49015939872786,,19.680000000000003
Карачаево-Черкесская Республика,2018.0,Soybean,,,,6472.6,,,,1,0,15.683088594966575,,,,1.59
Карачаево-Черкесская Республика,2018.0,Soybean,,,,6472.6,,,,1,0,15.683088594966575,,,,1.64
Карачаево-Черкесская Республика,2018.0,Maize,313.0,5360.0,230.04291845493563,85.24000000000001,,272.33226837060704,,1,0,11.353237817725155,,5.610688155377503,,23.3
Карачаево-Черкесская Республика,2018.0,Soybean,,,,85.24000000000001,,,,1,0,11.353237817725155,,,,1.5
Карачаево-Черкесская Республика,2018.0,Soybean,,,,85.24000000000001,,,,1,0,11.353237817725155,,,,1.54
Карачаево-Черкесская Республика,2018.0,Wheat,,,,85.24000000000001,,,,1,0,11.353237817725155,,,,3.48
Карачаево-Черкесская Республика,2018.0,Barley,,,,85.24000000000001,,,,1,0,11.353237817725155,,,,1.8100000000000005
Кемеровская область,2018.0,Wheat,10044.0,19407.4,9607.623762376235,321.3,,31.98924731182796,,1,0,12.68013365745516,,3.496181669333891,,2.02
Кемеровская область,2018.0,Wheat,10667.0,19768.4,10685.621621621622,385.2000000000001,,36.11137151964001,,1,0,12.861520554956735,,3.61392343261215,,1.85
Кемеровская область,2018.0,Wheat,2402.0,5865.400000000001,2403.8524590163934,1425.2,,593.3388842631141,,1,0,14.16982341436948,,6.38744966890988,,2.44
Кемеровская область,2018.0,Soybean,,86.4,96.0,692.6,,,,1,0,13.44820935478424,,,,0.9
Кемеровская область,2018.0,Barley,4342.0,7773.1,4342.513966480447,124.3,,28.62736066328881,,1,0,11.730461322518734,,3.3886982811173803,,1.79
Кемеровская область,2018.0,Wheat,40.0,92.0,40.0,124.3,,3107.5,,1,0,11.730461322518734,,8.041895573709393,,2.3000000000000003
Кировская область,2018.0,Wheat,1322.01,2180.167,1321.3133333333333,287.6,,217.5475223334165,,1,0,12.569329381874445,,5.387003484404139,,1.65
Кировская область,2018.0,Wheat,663.03,1738.982,663.7335877862596,1115.9,,1683.0309337435713,,1,0,13.925172708311038,,7.428945563839957,,2.62
Кировская область,2018.0,Maize,1185.0,23438.800000000003,1184.9747219413548,252.7,,213.2489451476793,,1,0,12.43996225063003,,5.367138634001028,,19.78
Кировская область,2018.0,Barley,5810.65,13334.612,5822.974672489083,252.7,,43.48911051259326,,1,0,12.43996225063003,,3.7952444516442343,,2.29
Кировская область,2018.0,Maize,685.0,9991.830000000002,684.8409869773818,114.4,,167.007299270073,,1,0,11.647465099148372,,5.124007426495569,,14.590000000000002
Кировская область,2018.0,Wheat,534.24,592.946,534.1855855855856,178.3,,333.7451332734352,,1,0,12.09122841236046,,5.813369446074068,,1.11
Кировская область,2018.0,Wheat,1706.05,4330.987,1705.1129921259844,935.5,,548.3426628762346,,1,0,13.748837493642798,,6.308722405048295,,2.54
Кировская область,2018.0,Barley,3253.0,4321.5,3201.111111111112,483.9,,148.7549953888718,,1,0,13.089635619321948,,5.009000594628648,,1.35
Кировская область,2018.0,Wheat,2738.09,4846.056,2737.884745762712,483.9,,176.72903374249933,,1,0,13.089635619321948,,5.1802601080975785,,1.77
Кировская область,2018.0,Barley,12149.06,29510.935,12144.41769547325,3648.6,,300.3195308937481,,1,0,15.109854364413946,,5.70817126611886,,2.43
Кировская область,2018.0,Barley,9673.43,21144.524,9655.033789954336,957.0,,98.93078256626656,,1,0,13.771559715366624,,4.604477771987502,,2.19
Кировская область,2018.0,Barley,1635.7,2090.157,1632.93515625,305.0,,186.46451060707955,,1,0,12.628070334272698,,5.233589550733116,,1.2800000000000002
Кировская область,2018.0,Barley,3343.14,6110.111000000001,3338.858469945355,1242.8000000000002,,371.7463223197353,,1,0,14.0328782611354,,5.92089808725073,,1.83
Кировская область,2018.0,Wheat,1839.05,3527.4870000000005,1837.2328125,715.3000000000001,,388.95081699790654,,1,0,13.480458712110316,,5.9660206209093465,,1.92
Кировская область,2018.0,Wheat,7208.31,13808.476000000002,7191.914583333334,445.9,,61.85915977531488,,1,0,13.007852233268355,,4.140896664676761,,1.92
Кировская область,2018.0,Barley,2369.18,3842.919,2372.1722222222224,635.8000000000001,,268.36289349057483,,1,0,13.362640900279244,,5.596059516889625,,1.62
Костромская область,2018.0,Wheat,122.0,302.2,121.8548387096774,535.2,,4386.88524590164,,1,0,13.1903976562548,,8.386602669253165,,2.4800000000000004
Костромская область,2018.0,Wheat,527.0,643.4000000000001,527.3770491803278,90.5,,171.7267552182163,,1,0,11.413116179350729,,5.15171089624661,,1.22
Костромская область,2018.0,Wheat,625.0,616.9000000000001,623.1313131313132,55.400000000000006,,88.64,,1,0,10.922352923113982,,4.495801648932726,,0.99
Костромская область,2018.0,Wheat,878.0,1622.3000000000002,876.918918918919,95.1,,108.31435079726651,,1,0,11.462694763725306,,4.694227683885497,,1.85
Краснодарский край,2018.0,Maize,1340.5,4033.690000000001,1340.09634551495,4125.3,,3077.433793360686,,1,0,15.23264954478573,,8.032176237984123,,3.01
Краснодарский край,2018.0,Barley,25.0,30.200000000000003,24.958677685950413,4125.3,,165012.0,,1,0,15.23264954478573,,12.013779537657904,,1.21
Краснодарский край,2018.0,Barley,1891.0,7899.660000000001,1791.3061224489795,4125.3,,2181.544156530936,,1,0,15.23264954478573,,7.688246519596577,,4.41
Краснодарский край,2018.0,Maize,1484.8,18317.749,1484.4205024311182,12352.2,,8319.100215517241,,1,0,16.32934482378269,,9.026429578876996,,12.340000000000002
Краснодарский край,2018.0,Soybean,410.63,425.56000000000006,409.1923076923077,12352.2,,30081.094902954,,1,0,16.32934482378269,,10.311685420018838,,1.04
Краснодарский край,2018.0,Wheat,96.7,198.0,96.58536585365852,12352.2,,127737.33195449844,,1,0,16.32934482378269,,11.757739168900516,,2.0500000000000003
Краснодарский край,2018.0,Barley,5958.87,32710.17,5958.136612021858,12352.2,,2072.9097966560776,,1,0,16.32934482378269,,7.637190895392384,,5.49
Краснодарский край,2018.0,Wheat,56279.96,327514.0,56273.88316151202,12352.2,,219.4777679301833,,1,0,16.32934482378269,,5.395796864090192,,5.82
Краснодарский край,2018.0,Maize,7906.5,18601.370000000003,7561.532520325203,4152.400000000001,,525.1881363435149,,1,0,15.23919727912578,,6.265658822444609,,2.4600000000000004
Краснодарский край,2018.0,Barley,2073.5,6703.960000000001,2075.5294117647063,4152.400000000001,,2002.6042922594647,,1,0,15.23919727912578,,7.602702983754807,,3.23
Краснодарский край,2018.0,Maize,5175.91,80556.02,4902.983566646378,7369.5,,1423.8076009822428,,1,0,15.812860554953357,,7.261792066732588,,16.430000000000003
Краснодарский край,2018.0,Maize,16577.47,40938.266,15506.91893939394,7369.5,,444.5491380771613,,1,0,15.812860554953357,,6.099307539542575,,2.64
Краснодарский край,2018.0,Soybean,2102.33,2180.8900000000003,1964.765765765766,7369.5,,3505.396393525279,,1,0,15.812860554953357,,8.162344120563482,,1.11
Краснодарский край,2018.0,Wheat,180.9,735.1260000000001,181.0655172413793,12074.5,,66746.82144831399,,1,0,16.306606431597245,,11.10867693825144,,4.0600000000000005
Краснодарский край,2018.0,Barley,7036.15,49763.025,7038.617397454031,12074.5,,1716.066314674929,,1,0,16.306606431597245,,7.448372482559878,,7.07
Краснодарский край,2018.0,Maize,111.4,3158.2200000000003,111.4010582010582,1447.9,,12997.307001795332,,1,0,14.185625479424706,,9.4725743973318,,28.35
Краснодарский край,2018.0,Maize,1911.35,7345.023,1912.76640625,1447.9,,757.5274020979936,,1,0,14.185625479424706,,6.631378924830818,,3.84
Краснодарский край,2018.0,Wheat,78.0,338.52,78.0,1447.9,,18562.82051282051,,1,0,14.185625479424706,,9.82896983175262,,4.34
Краснодарский край,2018.0,Barley,662.0,4117.703,662.0101286173633,1447.9,,2187.160120845921,,1,0,14.185625479424706,,7.690816342238067,,6.220000000000001
Краснодарский край,2018.0,Maize,888.0,16980.38,888.0951882845188,1781.0,,2005.6306306306303,,1,0,14.392686123753954,,7.604212291316014,,19.12
Краснодарский край,2018.0,Rice,390.0,2517.08,390.2449612403101,1781.0,,4566.666666666667,,1,0,14.392686123753954,,8.426757777278091,,6.45
Краснодарский край,2018.0,Wheat,108.7,211.6,108.51282051282053,1781.0,,16384.54461821527,,1,0,14.392686123753954,,9.704154799409643,,1.95
Краснодарский край,2018.0,Soybean,417.0,187.65,417.0,707.9000000000001,,1697.6019184652278,,1,0,13.470059532390184,,7.437560790784355,,0.45
Краснодарский край,2018.0,Wheat,20.2,100.1,20.181451612903224,707.9000000000001,,35044.55445544555,,1,0,13.470059532390184,,10.464404050051831,,4.960000000000001
Краснодарский край,2018.0,Soybean,,10307.518,7579.057352941176,13832.1,,,,1,0,16.442502608227223,,,,1.36
Краснодарский край,2018.0,Barley,288.89,1186.8,288.7591240875912,13832.1,,47880.16199937693,,1,0,16.442502608227223,,10.776477428370256,,4.11
Краснодарский край,2018.0,Wheat,175.37,570.62,175.57538461538462,13832.1,,78873.80965957689,,1,0,16.442502608227223,,11.275617186649818,,3.25
Краснодарский край,2018.0,Barley,5311.59,33301.490000000005,5311.242424242424,13832.1,,2604.1354848548176,,1,0,16.442502608227223,,7.865239962376215,,6.2700000000000005
Краснодарский край,2018.0,Maize,11062.85,23884.13,10905.995433789954,5849.0,,528.7064364065318,,1,0,15.581781435394545,,6.272322959517873,,2.19
Краснодарский край,2018.0,Wheat,35529.91,223279.309,35554.0300955414,5849.0,,164.6218636636006,,1,0,15.581781435394545,,5.109707260190478,,6.28
Краснодарский край,2018.0,Soybean,,86.26,172.52,12500.1,,,,1,0,16.341247282239888,,,,0.5
Краснодарский край,2018.0,Soybean,172.52,86.26,172.52,12500.1,,72455.94713656387,,1,0,16.341247282239888,,11.190747831855235,,0.5
Краснодарский край,2018.0,Wheat,779.0,1598.7600000000002,779.8829268292683,12500.1,,16046.341463414634,,1,0,16.341247282239888,,9.683298473929446,,2.0500000000000003
Краснодарский край,2018.0,Barley,3825.2,20185.800000000003,3823.068181818182,12500.1,,3267.8291331172227,,1,0,16.341247282239888,,8.092187136504437,,5.28
Краснодарский край,2018.0,Soybean,4091.25,5979.150000000001,4095.308219178082,7189.3,,1757.2380079437823,,1,0,15.788104506612386,,7.472067454714866,,1.46
Краснодарский край,2018.0,Wheat,474.3,2284.34,473.92946058091286,7189.3,,15157.706093189963,,1,0,15.788104506612386,,9.626330305500408,,4.82
Краснодарский край,2018.0,Rice,11796.75,83356.8,11790.21216407355,8476.0,,718.5029775149935,,1,0,15.9527493163505,,6.578560664630178,,7.07
Краснодарский край,2018.0,Soybean,3631.1,4182.635,3637.073913043478,8476.0,,2334.278868662389,,1,0,15.9527493163505,,7.7558865928058225,,1.15
Краснодарский край,2018.0,Wheat,8.6,25.0,8.59106529209622,8476.0,,985581.3953488372,,1,0,15.9527493163505,,13.800988009739893,,2.91
